date	pitch	roll
2015-09-11T14:55	-9.05273316307	-5.2712117152
2015-09-12T10:55	-9.05273316307	-5.2712117152
2015-09-13T06:55	-9.05273316307	-5.32850749472
2015-09-14T02:55	-9.05273316307	-5.2712117152
2015-09-14T22:55	-9.11002894258	-5.2712117152
2015-09-15T18:55	-9.11002894258	-5.2712117152
2015-09-16T14:55	-9.05273316307	-5.2712117152
2015-09-17T10:55	-9.11002894258	-5.2712117152
2015-09-18T06:55	-8.93814160404	-5.2712117152
2015-09-19T02:55	-8.93814160404	-5.2712117152
2015-09-19T22:55	-8.93814160404	-5.2712117152
2015-09-20T18:55	-8.93814160404	-5.2712117152
2015-09-21T14:55	-9.05273316307	-5.2712117152
2015-09-22T10:55	-8.93814160404	-5.2712117152
2015-09-23T06:55	-8.88084582453	-5.32850749472
2015-09-24T02:55	-9.11002894258	-5.2712117152
2015-09-24T22:55	-8.93814160404	-5.2712117152
2015-09-25T18:55	-9.05273316307	-5.2712117152
2015-09-26T14:55	-9.05273316307	-5.32850749472
2015-09-27T10:55	-9.11002894258	-5.21391593569
2015-09-28T06:55	-8.93814160404	-5.21391593569
2015-09-29T02:55	-9.05273316307	-5.2712117152
2015-09-29T22:55	-9.05273316307	-5.2712117152
2015-09-30T18:55	-9.11002894258	-5.2712117152
2015-10-01T14:55	-8.93814160404	-5.2712117152
2015-10-02T10:55	-8.93814160404	-5.2712117152
2015-10-03T06:55	-8.93814160404	-5.2712117152
2015-10-04T02:55	-9.11002894258	-5.2712117152
2015-10-04T22:55	-9.05273316307	-5.2712117152
2015-10-05T18:55	-9.05273316307	-5.2712117152
2015-10-06T14:55	-9.05273316307	-5.32850749472
2015-10-07T10:55	-9.05273316307	-5.2712117152
2015-10-08T06:55	-9.05273316307	-5.2712117152
2015-10-09T02:55	-9.05273316307	-5.2712117152
2015-10-09T22:55	-9.05273316307	-5.2712117152
2015-10-10T18:55	-9.05273316307	-5.2712117152
2015-10-11T14:55	-9.05273316307	-5.2712117152
2015-10-12T10:55	-9.05273316307	-5.2712117152
2015-10-13T06:55	-9.11002894258	-5.2712117152
2015-10-14T02:55	-9.05273316307	-5.2712117152
2015-10-14T22:55	-9.05273316307	-5.2712117152
2015-10-15T18:55	-9.05273316307	-5.32850749472
2015-10-16T14:55	-8.93814160404	-5.84416951033
2015-10-17T10:55	-8.93814160404	-5.78687373082
2015-10-18T06:55	-9.11002894258	-5.78687373082
2015-10-19T02:55	-9.11002894258	-5.21391593569
2015-10-19T22:55	-9.11002894258	-5.84416951033
2015-10-20T18:55	-8.88084582453	-5.21391593569
2015-10-21T14:55	-8.93814160404	-5.21391593569
2015-10-22T10:55	-8.88084582453	-5.21391593569
2015-10-23T06:55	-8.88084582453	-5.15662015618
2015-10-24T02:55	-9.11002894258	-5.78687373082
2015-10-24T22:55	-9.05273316307	-5.2712117152
2015-10-25T18:55	-8.93814160404	-5.2712117152
2015-10-26T14:55	-9.11002894258	-5.21391593569
2015-10-27T10:55	-8.93814160404	-5.21391593569
2015-10-28T06:55	-8.93814160404	-5.21391593569
2015-10-29T02:55	-9.11002894258	-5.21391593569
2015-10-29T22:55	-8.93814160404	-5.2712117152
2015-10-30T18:55	-9.11002894258	-5.84416951033
2015-10-31T14:55	-9.11002894258	-5.21391593569
2015-11-01T10:55	-8.93814160404	-5.2712117152
2015-11-02T06:55	-9.11002894258	-5.84416951033
2015-11-03T02:55	-8.93814160404	-5.2712117152
2015-11-03T22:55	-8.93814160404	-5.2712117152
2015-11-04T18:55	-9.11002894258	-5.84416951033
2015-11-05T14:55	-9.11002894258	-5.21391593569
2015-11-06T10:55	-9.11002894258	-5.21391593569
2015-11-07T06:55	-8.93814160404	-5.2712117152
2015-11-08T02:55	-8.93814160404	-5.2712117152
2015-11-08T22:55	-8.93814160404	-5.21391593569
2015-11-09T18:55	-8.93814160404	-5.2712117152
2015-11-10T14:55	-9.11002894258	-5.21391593569
2015-11-11T10:55	-8.93814160404	-5.32850749472
2015-11-12T06:55	-9.11002894258	-5.78687373082
2015-11-13T02:55	-8.93814160404	-5.78687373082
2015-11-13T22:55	-9.11002894258	-5.78687373082
2015-11-14T18:55	-9.11002894258	-5.78687373082
2015-11-15T14:55	-8.93814160404	-5.84416951033
2015-11-16T10:55	-8.88084582453	-5.21391593569
2015-11-17T06:55	-8.88084582453	-5.2712117152
2015-11-18T02:55	-8.93814160404	-5.21391593569
2015-11-18T22:55	-8.93814160404	-5.2712117152
2015-11-19T18:55	-9.11002894258	-5.21391593569
2015-11-20T14:55	-9.11002894258	-5.84416951033
2015-11-21T10:55	-8.93814160404	-5.2712117152
2015-11-22T06:55	-8.93814160404	-5.2712117152
2015-11-23T02:55	-9.11002894258	-5.2712117152
2015-11-23T22:55	-9.11002894258	-5.21391593569
2015-11-24T18:55	-8.93814160404	-5.2712117152
2015-11-25T14:55	-9.11002894258	-5.21391593569
2015-11-26T10:55	-8.93814160404	-5.2712117152
2015-11-27T06:55	-8.93814160404	-5.2712117152
2015-11-28T02:55	-9.11002894258	-5.21391593569
2015-11-28T22:55	-9.11002894258	-5.21391593569
2015-11-29T18:55	-8.93814160404	-5.2712117152
2015-11-30T14:55	-9.11002894258	-5.21391593569
2015-12-01T10:55	-9.11002894258	-5.21391593569
2015-12-02T06:55	-8.93814160404	-5.21391593569
2015-12-03T02:55	-9.11002894258	-5.21391593569
2015-12-03T22:55	-9.11002894258	-5.84416951033
2015-12-04T18:55	-8.93814160404	-5.78687373082
2015-12-05T14:55	-8.93814160404	-5.21391593569
2015-12-06T10:55	-8.93814160404	-5.15662015618
2015-12-07T06:55	-8.93814160404	-5.21391593569
2015-12-08T02:55	-9.11002894258	-5.21391593569
2015-12-08T22:55	-8.88084582453	-5.32850749472
2015-12-09T18:55	-9.11002894258	-5.21391593569
2015-12-10T14:55	-9.11002894258	-5.21391593569
2015-12-11T10:55	-9.11002894258	-5.78687373082
2015-12-12T06:55	-9.11002894258	-5.78687373082
2015-12-13T02:55	-8.93814160404	-5.2712117152
2015-12-13T22:55	-8.93814160404	-5.78687373082
2015-12-14T18:55	-8.93814160404	-5.15662015618
2015-12-15T14:55	-8.93814160404	-5.78687373082
2015-12-16T10:55	-8.93814160404	-5.78687373082
2015-12-17T06:55	-9.11002894258	-5.78687373082
2015-12-18T02:55	-9.11002894258	-5.78687373082
2015-12-18T22:55	-8.88084582453	-5.21391593569
2015-12-19T18:55	-8.93814160404	-5.15662015618
2015-12-20T14:55	-8.93814160404	-5.78687373082
2015-12-21T10:55	-9.11002894258	-5.78687373082
2015-12-22T06:55	-9.11002894258	-5.78687373082
2015-12-23T02:55	-8.93814160404	-5.15662015618
2015-12-23T22:55	-8.93814160404	-5.78687373082
2015-12-24T18:55	-9.11002894258	-5.78687373082
2015-12-25T14:55	-8.93814160404	-5.84416951033
2015-12-26T10:55	-8.93814160404	-5.78687373082
2015-12-27T06:55	-8.93814160404	-5.84416951033
2015-12-28T02:55	-8.93814160404	-5.15662015618
2015-12-28T22:55	-9.11002894258	-5.78687373082
2015-12-29T18:55	-8.93814160404	-5.78687373082
2015-12-30T14:55	-9.11002894258	-5.78687373082
2015-12-31T10:55	-8.93814160404	-5.78687373082
2016-01-01T06:55	-8.93814160404	-5.78687373082
2016-01-02T02:55	-8.93814160404	-5.78687373082
2016-01-02T22:55	-8.88084582453	-5.15662015618
2016-01-03T18:55	-8.93814160404	-5.78687373082
